           YEAR,           JDAY,        PRECACC,          ETACC,         ROFACC,      OVRFLWACC,      LATFLWACC,    DRAINSOLACC,       DSTGWACC,           PREC,             ET,            ROF,         OVRFLW,         LATFLW,       DRAINSOL,        FZWSCAN,        LQWSCAN,            SNO,        LQWSSNO,        LQWSPND,       LQWSSOL1,       FZWSSOL1,       ALWSSOL1,       LQWSSOL2,       FZWSSOL2,       ALWSSOL2,       LQWSSOL3,       FZWSSOL3,       ALWSSOL3,        LQWSSOL,        FZWSSOL,        ALWSSOL,          STGGW,            DZS,           STGW,          DSTGW,
           1980,            244,  0.3256582    ,  0.6482487    ,   64.48685    ,  0.1203367    ,   64.36469    ,  0.1846203E-02,  -59.32959    ,  0.3256582    ,  0.6482487    ,   64.48685    ,  0.1203367    ,   64.36469    ,  0.1846203E-02,  0.6471391E-02,  0.7505759E-02,   0.000000    ,   0.000000    ,  0.4005704E-02,   20.06420    ,  0.1623356E-02,   20.06582    ,   60.63479    ,   0.000000    ,   60.63479    ,   464.0553    ,   0.000000    ,   464.0553    ,   544.7543    ,  0.1623356E-02,   544.7559    ,   2.724698    ,   0.000000    ,   547.4985    ,  -59.32959    ,
           1980,            245,   2.078616    ,   1.768529    ,   71.16449    ,  0.3173710    ,   70.83445    ,  0.1266471E-01,  -69.94531    ,   1.752958    ,   1.120281    ,   6.677646    ,  0.1970343    ,   6.469794    ,  0.1081851E-01,  0.2311291E-01,  0.1032458    ,  0.2691724E-03,  0.1055317E-05,  0.1157044E-01,   18.47895    ,  0.8698232    ,   19.34878    ,   59.28301    ,   0.000000    ,   59.28301    ,   447.5763    ,   0.000000    ,   447.5763    ,   525.3383    ,  0.8698232    ,   526.2081    ,   5.671147    ,   0.000000    ,   532.0174    ,  -15.48114    ,
           1980,            246,   9.192299    ,   3.150066    ,   75.31783    ,  0.5480903    ,   74.73747    ,  0.3225598E-01,  -72.54565    ,   7.113683    ,   1.381536    ,   4.153338    ,  0.2307194    ,   3.903028    ,  0.1959126E-01,  0.2797237    ,  0.1804187    ,  0.3528715    ,  0.3175350E-02,  0.3361464E-01,   19.32987    ,  0.7749420E-01,   19.40737    ,   58.41754    ,   0.000000    ,   58.41754    ,   443.0097    ,   0.000000    ,   443.0097    ,   520.7571    ,  0.7749420E-01,   520.8347    ,   8.805976    ,   0.000000    ,   530.4904    ,  -1.526978    ,
           1980,            247,   11.71525    ,   4.078047    ,   77.75092    ,  0.6235483    ,   77.06721    ,  0.6015003E-01,  -73.19482    ,   2.522953    ,  0.9279814    ,   2.433085    ,  0.7545794E-01,   2.329733    ,  0.2789406E-01,   1.098765    ,  0.1280584    ,   2.316790    ,  0.2323688E-01,  0.6734575E-01,   19.15008    ,  0.1071601    ,   19.25724    ,   57.67044    ,   0.000000    ,   57.67044    ,   440.0517    ,   0.000000    ,   440.0517    ,   516.8722    ,  0.1071601    ,   516.9794    ,   11.42409    ,   0.000000    ,   532.0377    ,   1.547241    ,
           1980,            248,   12.09160    ,   5.014822    ,   78.99303    ,  0.7643623    ,   78.13282    ,  0.9584367E-01,  -73.96881    ,  0.3763424    ,  0.9367741    ,   1.242120    ,  0.1408139    ,   1.065613    ,  0.3569362E-01,  0.3641571    ,  0.5194583E-01,   2.225489    ,  0.1074971E-01,  0.2373478E-01,   18.09588    ,   1.086675    ,   19.18257    ,   57.20659    ,  0.1278064E-03,   57.20671    ,   437.4213    ,   0.000000    ,   437.4213    ,   512.7238    ,   1.086803    ,   513.8105    ,   13.69547    ,   0.000000    ,   530.1822    ,  -1.855469    ,
           1980,            249,   12.11781    ,   6.687521    ,   79.70805    ,   1.043426    ,   78.52579    ,  0.1388309    ,  -74.85553    ,  0.2621249E-01,   1.672701    ,  0.7150145    ,  0.2790643    ,  0.3929631    ,  0.4298722E-01,  0.2014044E-01,  0.3267878E-02,   1.844995    ,  0.1156811E-01,  0.9583418E-02,   17.39553    ,   1.468577    ,   18.86411    ,   56.51436    ,  0.9369036E-01,   56.60804    ,   434.9565    ,   0.000000    ,   434.9565    ,   508.8664    ,   1.562267    ,   510.4286    ,   15.70107    ,   0.000000    ,   528.0194    ,  -2.162781    ,
           1980,            250,   12.17775    ,   8.842552    ,   80.32296    ,   1.401533    ,   78.73284    ,  0.1885662    ,  -75.84314    ,  0.5993047E-01,   2.155031    ,  0.6148952    ,  0.3581075    ,  0.2070524    ,  0.4973534E-01,  0.2634578E-02,  0.2357056E-03,   1.340273    ,  0.1427275E-01,  0.9745468E-02,   17.41630    ,  0.9138262    ,   18.33013    ,   55.89586    ,  0.5252932E-01,   55.94839    ,   432.4722    ,   0.000000    ,   432.4722    ,   505.7844    ,  0.9663556    ,   506.7507    ,   17.47688    ,   0.000000    ,   525.5948    ,  -2.424622    ,
           1980,            251,   17.43768    ,   10.32395    ,   82.31290    ,   1.684461    ,   80.38391    ,  0.2445154    ,  -76.74963    ,   5.259933    ,   1.481394    ,   1.989947    ,  0.2829278    ,   1.651071    ,  0.5594916E-01,  0.5693112E-02,  0.1536736    ,  0.9284766    ,  0.1792435E-01,  0.3556439E-01,   18.39437    ,  0.6949123E-01,   18.46386    ,   55.27136    ,  0.3469047E-01,   55.30606    ,   430.2568    ,   0.000000    ,   430.2568    ,   503.9225    ,  0.1041817    ,   504.0267    ,   19.05597    ,   0.000000    ,   524.2240    ,  -1.370789    ,
           1980,            252,   17.60020    ,   12.13585    ,   84.17716    ,   2.084607    ,   81.78629    ,  0.3062492    ,  -77.46429    ,  0.1625190    ,   1.811904    ,   1.864264    ,  0.4001457    ,   1.402384    ,  0.6173377E-01,  0.1426980    ,  0.3900205E-01,  0.7106367    ,  0.5971214E-02,  0.2582889E-01,   18.44409    ,  0.5860894    ,   19.03018    ,   55.31104    ,  0.1540180E-02,   55.31258    ,   428.2823    ,   0.000000    ,   428.2823    ,   502.0374    ,  0.5876296    ,   502.6250    ,   20.48455    ,   0.000000    ,   524.0337    , -0.1903076    ,
           1980,            253,   17.60020    ,   13.95155    ,   84.80067    ,   2.422981    ,   82.00431    ,  0.3733735    ,  -78.28003    ,   0.000000    ,   1.815700    ,  0.6235147    ,  0.3383744    ,  0.2180160    ,  0.6712437E-01,  0.2237847E-04,  0.3400115E-08,  0.5585959    ,  0.5053752E-02,  0.3381914E-02,   17.19808    ,   1.246422    ,   18.44451    ,   54.49256    ,  0.7468442E-02,   54.50003    ,   426.3513    ,   0.000000    ,   426.3513    ,   498.0420    ,   1.253891    ,   499.2959    ,   21.78429    ,   0.000000    ,   521.6473    ,  -2.386353    ,
           1980,            254,   17.60020    ,   15.80841    ,   85.32284    ,   2.809024    ,   82.06831    ,  0.4455006    ,  -79.15308    ,   0.000000    ,   1.856860    ,  0.5221710    ,  0.3860424    ,  0.6400163E-01,  0.7212710E-01,  0.2447727E-05,  0.2074439E-08,  0.4079404    ,  0.2113377E-02,  0.3396121E-02,   17.33857    ,  0.7511907    ,   18.08976    ,   53.48226    ,  0.2623220E-02,   53.48488    ,   424.4629    ,   0.000000    ,   424.4629    ,   495.2838    ,  0.7538139    ,   496.0376    ,   22.96616    ,   0.000000    ,   519.4172    ,  -2.230164    ,
           1980,            255,   17.73018    ,   17.27772    ,   85.76192    ,   3.112353    ,   82.12729    ,  0.5222708    ,  -80.04401    ,  0.1299844    ,   1.469310    ,  0.4390775    ,  0.3033292    ,  0.5897808E-01,  0.7677018E-01,  0.7868191E-03,  0.2376600E-02,  0.2869706    ,  0.9253028E-03,  0.1883372E-02,   17.46455    ,  0.3221644    ,   17.78672    ,   52.63869    ,   0.000000    ,   52.63869    ,   422.7044    ,   0.000000    ,   422.7044    ,   492.8076    ,  0.3221644    ,   493.1298    ,   24.04395    ,   0.000000    ,   517.4666    ,  -1.950562    ,
           1980,            256,   31.26393    ,   18.24176    ,   95.11243    ,   3.345714    ,   91.16334    ,  0.6033760    ,  -80.66296    ,   13.53375    ,  0.9640353    ,   9.350515    ,  0.2333616    ,   9.036050    ,  0.8110528E-01,  0.1839582E-01,  0.2469627    ,  0.2121993    ,  0.2650242E-02,  0.1329001    ,   19.74953    ,  0.2162919E-04,   19.74954    ,   52.53759    ,   0.000000    ,   52.53759    ,   421.1370    ,   0.000000    ,   421.1370    ,   493.4241    ,  0.2162919E-04,   493.4241    ,   25.03490    ,   0.000000    ,   519.0722    ,   1.605591    ,
           1980,            257,   39.79943    ,   19.53208    ,   100.6294    ,   3.484159    ,   96.45667    ,  0.6885903    ,  -80.97083    ,   8.535499    ,   1.290316    ,   5.516991    ,  0.1384439    ,   5.293332    ,  0.8521421E-01,  0.7884429    ,  0.2179732    ,   1.791742    ,  0.3097791E-01,  0.3538840    ,   19.84733    ,  0.1928121E-03,   19.84752    ,   53.09815    ,   0.000000    ,   53.09815    ,   419.9319    ,   0.000000    ,   419.9319    ,   492.8773    ,  0.1928121E-03,   492.8775    ,   25.96136    ,   0.000000    ,   522.0218    ,   2.949585    ,
           1980,            258,   39.83966    ,   20.61347    ,   101.6583    ,   3.685172    ,   97.19542    ,  0.7777538    ,  -81.32977    ,  0.4023768E-01,   1.081391    ,   1.028922    ,  0.2010130    ,  0.7387457    ,  0.8916352E-01,  0.2951580    ,  0.3092941E-01,   2.326423    ,  0.2482824E-01,  0.2522806    ,   18.56761    ,  0.4906237    ,   19.05824    ,   52.98347    ,   0.000000    ,   52.98347    ,   418.8569    ,   0.000000    ,   418.8569    ,   490.4080    ,  0.4906237    ,   490.8986    ,   26.84090    ,   0.000000    ,   520.6692    ,  -1.352600    ,
           1980,            259,   40.26740    ,   21.80271    ,   102.1630    ,   3.865666    ,   97.42670    ,  0.8707010    ,  -81.74829    ,  0.4277259    ,   1.189239    ,  0.5047022    ,  0.1804936    ,  0.2312612    ,  0.9294733E-01,  0.8316544E-01,  0.1289007E-01,   2.088673    ,  0.2382157E-01,  0.1246097    ,   18.23953    ,  0.3081585    ,   18.54769    ,   52.75772    ,   0.000000    ,   52.75772    ,   417.7180    ,   0.000000    ,   417.7180    ,   488.7153    ,  0.3081585    ,   489.0235    ,   27.67415    ,   0.000000    ,   519.0308    ,  -1.638367    ,
           1980,            260,   41.80540    ,   22.69252    ,   102.8490    ,   4.031781    ,   97.85001    ,  0.9672628    ,  -82.18408    ,   1.537991    ,  0.8898160    ,  0.6859875    ,  0.1661152    ,  0.4233102    ,  0.9656209E-01,  0.2409760E-01,  0.4632726E-01,   1.960967    ,  0.6856063E-02,  0.2893645E-01,   15.91609    ,   2.476757    ,   18.39284    ,   52.38895    ,  0.4378749E-02,   52.39333    ,   416.5938    ,   0.000000    ,   416.5938    ,   484.8988    ,   2.481136    ,   487.3799    ,   28.46192    ,   0.000000    ,   517.9089    ,  -1.121887    ,
           1980,            261,   50.55803    ,   23.59862    ,   108.7317    ,   4.148204    ,   103.5163    ,   1.067269    ,  -82.47504    ,   8.752637    ,  0.9060896    ,   5.882676    ,  0.1164223    ,   5.666247    ,  0.1000066    ,  0.2136274    ,  0.2547220    ,   1.799022    ,  0.1480477E-01,  0.1412511    ,   19.70420    ,  0.2088207    ,   19.91302    ,   52.51120    ,  0.7958239E-02,   52.51917    ,   415.5029    ,   0.000000    ,   415.5029    ,   487.7183    ,  0.2167790    ,   487.9351    ,   29.20547    ,   0.000000    ,   519.5641    ,   1.655151    ,
           1980,            262,   55.31001    ,   24.39636    ,   112.1790    ,   4.258077    ,   106.7503    ,   1.170583    ,  -82.69397    ,   4.751974    ,  0.7977385    ,   3.447257    ,  0.1098732    ,   3.234070    ,  0.1033135    ,  0.4576550    ,  0.1718078    ,   2.598652    ,  0.3776057E-01,  0.2286653    ,   19.52808    ,  0.9423319E-01,   19.62231    ,   52.59632    ,  0.1035054E-01,   52.60669    ,   414.6745    ,   0.000000    ,   414.6745    ,   486.7990    ,  0.1045837    ,   486.9035    ,   29.91310    ,   0.000000    ,   520.3112    ,  0.7470703    ,
           1980,            263,   61.66066    ,   25.06904    ,   117.5712    ,   4.364508    ,   111.9296    ,   1.277097    ,  -82.87024    ,   6.350658    ,  0.6726836    ,   5.392248    ,  0.1064308    ,   5.179302    ,  0.1065142    ,  0.1932651    ,  0.2001504    ,   2.665406    ,  0.4890941E-01,  0.3210438    ,   19.89995    ,  0.9304359E-01,   19.99299    ,   52.82560    ,  0.1516426E-01,   52.84076    ,   413.8484    ,   0.000000    ,   413.8484    ,   486.5740    ,  0.1082078    ,   486.6822    ,   30.59245    ,   0.000000    ,   520.7034    ,  0.3922119    ,
           1980,            264,   66.35002    ,   26.23825    ,   119.0330    ,   4.477287    ,   113.1690    ,   1.386715    ,  -83.03595    ,   4.689354    ,   1.169210    ,   1.461766    ,  0.1127789    ,   1.239369    ,  0.1096177    ,  0.3159405    ,  0.9799770E-01,   3.044786    ,  0.2783049E-01,  0.2979223    ,   18.88338    ,  0.7064057    ,   19.58977    ,   52.83255    ,  0.1630011E-02,   52.83419    ,   413.1149    ,   0.000000    ,   413.1149    ,   484.8308    ,  0.7080357    ,   485.5388    ,   31.24623    ,   0.000000    ,   520.5696    , -0.1337891    ,
           1980,            265,   67.03653    ,   27.55322    ,   119.8470    ,   4.516665    ,   113.8310    ,   1.499350    ,  -83.09735    ,  0.6864992    ,   1.314965    ,  0.8139644    ,  0.3937773E-01,  0.6619512    ,  0.1126353    ,  0.9973547    ,  0.9001010E-01,   5.112504    ,  0.9459437E-02,  0.2541398    ,   18.38935    ,  0.8497336    ,   19.23909    ,   52.47248    ,   0.000000    ,   52.47248    ,   412.4215    ,   0.000000    ,   412.4215    ,   483.2834    ,  0.8497336    ,   484.1331    ,   31.87736    ,   0.000000    ,   522.4741    ,   1.904480    ,
           1980,            266,   67.36643    ,   28.27496    ,   120.0216    ,   4.540059    ,   113.8667    ,   1.614910    ,  -83.20734    ,  0.3299029    ,  0.7217444    ,  0.1746770    ,  0.2339309E-01,  0.3572436E-01,  0.1155595    ,  0.2400712    ,  0.3389208E-01,   5.265524    ,  0.2877421E-01,  0.1878618    ,   15.21403    ,   4.150163    ,   19.36419    ,   51.98871    ,  0.1441141E-02,   51.99015    ,   411.6623    ,   0.000000    ,   411.6623    ,   478.8651    ,   4.151604    ,   483.0167    ,   32.48484    ,   0.000000    ,   521.2576    ,  -1.216431    ,
           1980,            267,   68.07627    ,   28.88647    ,   120.1443    ,   4.544109    ,   113.8670    ,   1.733288    ,  -83.31848    ,  0.7098350    ,  0.6115063    ,  0.1227230    ,  0.4050242E-02,  0.2947549E-03,  0.1183780    ,  0.1343509    ,  0.2727857E-01,   5.547554    ,  0.2905582E-01,  0.1389516    ,   15.57656    ,   4.174278    ,   19.75084    ,   51.42054    ,  0.1735647E-01,   51.43790    ,   410.8821    ,   0.000000    ,   410.8821    ,   477.8792    ,   4.191634    ,   482.0708    ,   33.06660    ,   0.000000    ,   521.0145    , -0.2431641    ,
           1980,            268,   68.14227    ,   29.28402    ,   120.2677    ,   4.546304    ,   113.8671    ,   1.854376    ,  -83.43811    ,  0.6599127E-01,  0.3975495    ,  0.1234118    ,  0.2195365E-02,  0.1290219E-03,  0.1210874    ,  0.5219757E-01,  0.9263352E-02,   5.648561    ,  0.3222228E-01,  0.1025720    ,   14.24715    ,   5.893630    ,   20.14078    ,   50.81857    ,  0.2479457E-01,   50.84336    ,   410.1334    ,   0.000000    ,   410.1334    ,   475.1992    ,   5.918424    ,   481.1176    ,   33.62245    ,   0.000000    ,   520.5848    , -0.4296875    ,
           1980,            269,   68.21620    ,   29.69907    ,   120.3917    ,   4.546408    ,   113.8673    ,   1.978064    ,  -83.56934    ,  0.7391895E-01,  0.4150529    ,  0.1240142    ,  0.1033006E-03,  0.2235684E-03,  0.1236873    ,  0.6236656E-02,  0.1627391E-02,   5.565235    ,  0.3472580E-01,  0.7018938E-01,   13.14997    ,   7.547258    ,   20.69723    ,   49.87859    ,  0.3022124    ,   50.18080    ,   409.3397    ,   0.000000    ,   409.3397    ,   472.3683    ,   7.849470    ,   480.2177    ,   34.15280    ,   0.000000    ,   520.0486    , -0.5361938    ,
           1980,            270,   68.25446    ,   30.27483    ,   120.6221    ,   4.546885    ,   113.9711    ,   2.104230    ,  -83.71350    ,  0.3830162E-01,  0.5757512    ,  0.2303719    ,  0.4776373E-03,  0.1037276    ,  0.1261667    ,  0.8471454E-02,  0.5455495E-03,   5.315772    ,  0.1609751E-01,  0.4890451E-01,   13.53032    ,   7.666529    ,   21.19684    ,   49.10569    ,  0.6482609    ,   49.75396    ,   408.4464    ,   0.000000    ,   408.4464    ,   471.0824    ,   8.314790    ,   479.3972    ,   34.65586    ,   0.000000    ,   519.4429    , -0.6056519    ,
           1980,            271,   68.94735    ,   31.10899    ,   122.3285    ,   4.563056    ,   115.5327    ,   2.232745    ,  -83.88507    ,  0.6929355    ,  0.8341565    ,   1.706369    ,  0.1617004E-01,   1.561684    ,  0.1285154    ,  0.1276577E-01,  0.8901361E-02,   4.862905    ,  0.2719770E-01,  0.5887994E-01,   16.07514    ,   5.079243    ,   21.15439    ,   48.37741    ,   1.253823    ,   49.63124    ,   407.5128    ,   0.000000    ,   407.5128    ,   471.9653    ,   6.333066    ,   478.2984    ,   35.13001    ,   0.000000    ,   518.3989    ,  -1.044006    ,
           1980,            272,   70.18179    ,   31.99090    ,   123.6601    ,   4.590573    ,   116.7061    ,   2.363491    ,  -84.10309    ,   1.234433    ,  0.8819179    ,   1.331656    ,  0.2751787E-01,   1.173392    ,  0.1307456    ,  0.1921393E-01,  0.5541505E-01,   4.359770    ,  0.1820309E-01,  0.9884436E-01,   16.76163    ,   3.470819    ,   20.23245    ,   48.36863    ,   1.349688    ,   49.71832    ,   406.6463    ,   0.000000    ,   406.6463    ,   471.7766    ,   4.820508    ,   476.5971    ,   35.57817    ,   0.000000    ,   516.7265    ,  -1.672424    ,
           1980,            273,   74.58099    ,   33.02393    ,   126.4435    ,   4.628215    ,   119.3191    ,   2.496361    ,  -84.31305    ,   4.399189    ,   1.033025    ,   2.783440    ,  0.3764189E-01,   2.612928    ,  0.1328695    ,  0.1171188    ,  0.1893961    ,   4.029383    ,  0.2491133E-01,  0.1801770    ,   18.40141    ,   1.784048    ,   20.18546    ,   48.77745    ,   1.193116    ,   49.97055    ,   405.8419    ,   0.000000    ,   405.8419    ,   473.0208    ,   2.977164    ,   475.9980    ,   36.00310    ,   0.000000    ,   516.5419    , -0.1845703    ,
           1980,            274,   77.13598    ,   34.03532    ,   128.8034    ,   4.680821    ,   121.4914    ,   2.631264    ,  -84.50543    ,   2.554996    ,   1.011397    ,   2.359858    ,  0.5260666E-01,   2.172348    ,  0.1349028    ,  0.1277023    ,  0.1186227    ,   3.870460    ,  0.1392249E-01,  0.2393768    ,   18.71577    ,   1.633913    ,   20.34969    ,   49.79468    ,  0.5927193    ,   50.38741    ,   405.1404    ,   0.000000    ,   405.1404    ,   473.6508    ,   2.226633    ,   475.8775    ,   36.40829    ,   0.000000    ,   516.6557    ,  0.1137695    ,
           1980,            275,   77.54832    ,   34.34151    ,   128.9506    ,   4.687679    ,   121.4949    ,   2.768127    ,  -84.71619    ,  0.4123595    ,  0.3061827    ,  0.1472418    ,  0.6858255E-02,  0.3520194E-02,  0.1368633    ,  0.7398128E-01,  0.2195726E-01,   3.971964    ,  0.9124797E-02,  0.1589822    ,   14.45658    ,   5.437077    ,   19.89366    ,   50.16435    ,  0.5455469E-01,   50.21891    ,   404.5497    ,   0.000000    ,   404.5497    ,   469.1707    ,   5.491631    ,   474.6623    ,   36.79750    ,   0.000000    ,   515.6956    , -0.9600830    ,
           1980,            276,   77.55318    ,   34.94643    ,   129.3316    ,   4.701102    ,   121.7237    ,   2.906885    ,  -84.93011    ,  0.4891993E-02,  0.6049297    ,  0.3809869    ,  0.1342296E-01,  0.2288054    ,  0.1387586    ,  0.2467498E-01,  0.3012242E-02,   4.033068    ,  0.6949751E-02,  0.7657890E-01,   12.82891    ,   7.357544    ,   20.18646    ,   49.28427    ,  0.4546382    ,   49.73891    ,   403.9210    ,   0.000000    ,   403.9210    ,   466.0342    ,   7.812182    ,   473.8464    ,   37.17242    ,   0.000000    ,   515.1630    , -0.5325928    ,
           1980,            277,   77.57404    ,   35.69677    ,   129.6418    ,   4.708872    ,   121.8855    ,   3.047454    ,  -85.16248    ,  0.2086554E-01,  0.7503424    ,  0.3101372    ,  0.7769970E-02,  0.1617980    ,  0.1405692    ,  0.4668225E-02,  0.4726958E-04,   3.902633    ,  0.1289438E-01,  0.2078844E-01,   12.94660    ,   7.250179    ,   20.19678    ,   48.67669    ,  0.6715937    ,   49.34829    ,   403.1036    ,   0.000000    ,   403.1036    ,   464.7269    ,   7.921772    ,   472.6487    ,   37.52939    ,   0.000000    ,   514.1191    ,  -1.043945    ,
           1980,            278,   77.57404    ,   36.45928    ,   129.9082    ,   4.718040    ,   122.0005    ,   3.189737    ,  -85.41400    ,   0.000000    ,  0.7625051    ,  0.2664447    ,  0.9166905E-02,  0.1149948    ,  0.1422830    ,  0.8535487E-04,  0.5164251E-06,   3.682957    ,  0.8347739E-02,  0.1796313E-02,   13.41151    ,   6.834311    ,   20.24582    ,   48.25014    ,  0.6790528    ,   48.92920    ,   402.2608    ,   0.000000    ,   402.2608    ,   463.9225    ,   7.513363    ,   471.4359    ,   37.86623    ,   0.000000    ,   512.9953    ,  -1.123779    ,
           1980,            279,   77.59012    ,   36.94474    ,   130.2569    ,   4.728136    ,   122.1952    ,   3.333642    ,  -85.67883    ,  0.1611240E-01,  0.4854648    ,  0.3486433    ,  0.1009701E-01,  0.1946411    ,  0.1439051    ,  0.2979167E-03,  0.9538237E-05,   3.412472    ,  0.1012172E-01,  0.4153882E-02,   15.36995    ,   4.929520    ,   20.29948    ,   47.93449    ,  0.6849797    ,   48.61947    ,   401.4915    ,   0.000000    ,   401.4915    ,   464.7959    ,   5.614499    ,   470.4104    ,   38.18412    ,   0.000000    ,   512.0215    , -0.9737549    ,
           1980,            280,   77.59674    ,   37.90154    ,   130.5132    ,   4.747993    ,   122.2862    ,   3.479089    ,  -85.95831    ,  0.6634518E-02,  0.9568006    ,  0.2563367    ,  0.1985663E-01,  0.9103370E-01,  0.1454463    ,  0.1578110E-02,  0.1617307E-04,   3.074256    ,  0.1909336E-01,  0.8580186E-02,   14.66326    ,   5.604511    ,   20.26777    ,   47.81768    ,  0.5644272    ,   48.38211    ,   400.7085    ,   0.000000    ,   400.7085    ,   463.1894    ,   6.168938    ,   469.3583    ,   38.48531    ,   0.000000    ,   510.9472    ,  -1.074371    ,
           1980,            281,   77.59674    ,   39.04082    ,   131.8823    ,   4.842864    ,   123.4136    ,   3.625991    ,  -86.27313    ,   0.000000    ,   1.139295    ,   1.369095    ,  0.9487089E-01,   1.127322    ,  0.1469020    ,  0.3412871E-03,  0.5062912E-05,   2.544601    ,  0.2389290E-01,  0.1145003E-01,   17.49280    ,   2.196335    ,   19.68914    ,   47.12638    ,   1.037200    ,   48.16357    ,   399.8762    ,   0.000000    ,   399.8762    ,   464.4954    ,   3.233535    ,   467.7289    ,   38.76903    ,   0.000000    ,   509.0782    ,  -1.869019    ,
           1980,            282,   77.88538    ,   39.75748    ,   132.1201    ,   4.887753    ,   123.4582    ,   3.774266    ,  -86.62158    ,  0.2886305    ,  0.7166649    ,  0.2378580    ,  0.4488944E-01,  0.4469392E-01,  0.1482746    ,  0.6841504E-02,  0.3419029E-02,   2.259751    ,  0.1783131E-01,  0.1099195E-01,   16.91080    ,   1.620372    ,   18.53118    ,   47.43220    ,  0.7661871    ,   48.19838    ,   399.0866    ,   0.000000    ,   399.0866    ,   463.4296    ,   2.386559    ,   465.8161    ,   39.03596    ,   0.000000    ,   507.1509    ,  -1.927246    ,
           1980,            283,   77.93249    ,   40.00684    ,   132.2697    ,   4.887753    ,   123.4583    ,   3.923844    ,  -86.96545    ,  0.4711058E-01,  0.2493657    ,  0.1496002    ,  0.4511322E-08,  0.2195615E-04,  0.1495783    ,  0.2286696E-01,  0.2851713E-02,   2.200470    ,  0.1545319E-02,  0.7774786E-03,   11.90004    ,   6.780317    ,   18.68035    ,   47.77630    ,  0.1819547    ,   47.95827    ,   398.4799    ,   0.000000    ,   398.4799    ,   458.1562    ,   6.962272    ,   465.1185    ,   39.28890    ,   0.000000    ,   506.6360    , -0.5149536    ,
           1980,            284,   77.95765    ,   40.43060    ,   132.4235    ,   4.890719    ,   123.4583    ,   4.074671    ,  -87.30377    ,  0.2522603E-01,  0.4237556    ,  0.1537939    ,  0.2965721E-02,   0.000000    ,  0.1508282    ,  0.7906482E-03,  0.5197855E-04,   2.196666    ,  0.1328060E-02,  0.7740759E-04,   7.298506    ,   11.93441    ,   19.23292    ,   46.24205    ,   1.023715    ,   47.26577    ,   397.9432    ,   0.000000    ,   397.9432    ,   451.4838    ,   12.95812    ,   464.4419    ,   39.53088    ,   0.000000    ,   506.1716    , -0.4643250    ,
           1980,            285,   78.49770    ,   41.05154    ,   132.5935    ,   4.908755    ,   123.4583    ,   4.226688    ,  -87.63733    ,  0.5400164    ,  0.6209441    ,  0.1700531    ,  0.1803564E-01,   0.000000    ,  0.1520175    ,  0.1707637E-01,  0.3159976E-02,   2.223321    ,  0.1974155E-02,  0.3149718E-03,   7.584924    ,   12.14923    ,   19.73415    ,   44.17878    ,   2.500168    ,   46.67895    ,   397.2750    ,   0.000000    ,   397.2750    ,   449.0387    ,   14.64939    ,   463.6881    ,   39.76068    ,   0.000000    ,   505.6945    , -0.4770813    ,
           1980,            286,   78.76187    ,   41.57824    ,   132.7723    ,   4.934371    ,   123.4583    ,   4.379828    ,  -87.96106    ,  0.2641371    ,  0.5266939    ,  0.1787561    ,  0.2561650E-01,   0.000000    ,  0.1531396    ,  0.5626976E-01,  0.1023132E-01,   2.235287    ,  0.1372271E-02,  0.2486149E-03,   7.577767    ,   12.59542    ,   20.17319    ,   42.98386    ,   3.485368    ,   46.46922    ,   396.5212    ,   0.000000    ,   396.5212    ,   447.0828    ,   16.08079    ,   463.1636    ,   39.97710    ,   0.000000    ,   505.4442    , -0.2503662    ,
           1980,            287,   78.94743    ,   41.94153    ,   132.9666    ,   4.974452    ,   123.4583    ,   4.534024    ,  -88.28009    ,  0.1855668    ,  0.3632846    ,  0.1942767    ,  0.4008149E-01,  0.7456936E-07,  0.1541952    ,  0.1952785E-01,  0.5186208E-02,   2.267774    ,  0.1665565E-02,  0.1487453E-03,   9.295803    ,   11.07893    ,   20.37474    ,   41.94970    ,   4.389383    ,   46.33908    ,   395.8104    ,   0.000000    ,   395.8104    ,   447.0559    ,   15.46832    ,   462.5242    ,   40.18035    ,   0.000000    ,   504.9989    , -0.4452820    ,
           1980,            288,   78.98152    ,   42.18196    ,   133.1314    ,   4.984118    ,   123.4583    ,   4.689213    ,  -88.59460    ,  0.3409350E-01,  0.2404356    ,  0.1648557    ,  0.9665403E-02,   0.000000    ,  0.1551903    ,  0.2978189E-02,  0.3183357E-03,   2.281557    ,  0.2864669E-03,  0.3926181E-05,   6.266236    ,   14.27012    ,   20.53635    ,   41.79572    ,   4.421473    ,   46.21719    ,   395.1534    ,   0.000000    ,   395.1534    ,   443.2154    ,   18.69159    ,   461.9070    ,   40.37166    ,   0.000000    ,   504.5638    , -0.4350891    ,
